WKT,gml_id,CA_ref,Name,Website
"MULTIPOLYGON (((-2.614721474 53.45721565,-2.614713402 53.45723277,-2.613988976 53.45717908,-2.613984997 53.45711161,-2.614006536 53.45699751,-2.614018727 53.4569451,-2.614008478 53.4569146,-2.614012837 53.45687891,-2.614014762 53.45684745,-2.614025522 53.45678781,-2.613807058 53.45677265,-2.61385821 53.45625922,-2.613858431 53.45622075,-2.613836545 53.45622069,-2.613712936 53.45620784,-2.613737029 53.45610483,-2.613782822 53.45588794,-2.613797311 53.4558048,-2.613816432 53.45572093,-2.614047614 53.45571795,-2.614259651 53.45571137,-2.61432953 53.45573273,-2.614414042 53.45574676,-2.614614226 53.45573989,-2.614632412 53.45574384,-2.614563079 53.45564716,-2.614746124 53.45563892,-2.614891544 53.45560646,-2.615117931 53.45558219,-2.615225583 53.45557355,-2.615586003 53.45556226,-2.61558721 53.45558562,-2.615621726 53.45558544,-2.615646226 53.45553659,-2.615601541 53.45548625,-2.615624521 53.4552959,-2.615638493 53.45523391,-2.615692044 53.45513344,-2.615744785 53.45513137,-2.615753304 53.45505081,-2.615764636 53.45495011,-2.616035637 53.45493793,-2.616095089 53.45493627,-2.616518731 53.45491836,-2.616745749 53.45489562,-2.617129193 53.45494801,-2.617208463 53.45496916,-2.617153152 53.45505077,-2.617121426 53.45509775,-2.617137504 53.45517046,-2.617114704 53.45520787,-2.617094151 53.45524616,-2.617194691 53.45526946,-2.617204493 53.45526896,-2.617236284 53.45527778,-2.617308667 53.45528594,-2.617376646 53.45529862,-2.617501891 53.455323,-2.617569893 53.45533581,-2.617726135 53.45536421,-2.617825846 53.45538167,-2.617957343 53.45541612,-2.618011678 53.45542123,-2.618165058 53.45545773,-2.618298744 53.45528397,-2.618537721 53.45534922,-2.618360187 53.45557309,-2.618324697 53.4556173,-2.618253202 53.45572155,-2.618194781 53.45579419,-2.618271824 53.45581536,-2.618705517 53.45593395,-2.618617078 53.45605044,-2.618564376 53.45612103,-2.618502504 53.45619796,-2.618704473 53.45625398,-2.618944827 53.45631968,-2.6189419 53.45632329,-2.61904551 53.45635249,-2.619107453 53.45636835,-2.619306294 53.45642258,-2.61944542 53.4564605,-2.619646542 53.45651786,-2.619756118 53.4565474,-2.620145452 53.45665375,-2.620320861 53.45670181,-2.620344282 53.45670708,-2.620362266 53.45670564,-2.62039792 53.45671534,-2.620382539 53.45675047,-2.620361081 53.45677762,-2.620262943 53.4569015,-2.620240309 53.45693416,-2.620192386 53.45702831,-2.620251357 53.45704463,-2.620515166 53.4571174,-2.620808553 53.45720034,-2.620870498 53.45721619,-2.621010367 53.45725366,-2.621218318 53.45731062,-2.621430007 53.45736838,-2.621556166 53.45740232,-2.621528034 53.4574387,-2.621468318 53.45751735,-2.6214432 53.45754893,-2.621367022 53.45764692,-2.62163547 53.45772235,-2.621751142 53.4577523,-2.62174298 53.45776313,-2.621996216 53.45783415,-2.622028191 53.4578431,-2.622045809 53.45782041,-2.622060156 53.45781532,-2.622084275 53.45778598,-2.622256034 53.45782875,-2.622257042 53.45784672,-2.622244437 53.45785936,-2.622290614 53.4578753,-2.622377072 53.457869,-2.622418609 53.45788182,-2.622414205 53.45788633,-2.622511004 53.45791614,-2.622492836 53.45793921,-2.622692329 53.45799478,-2.622787088 53.45802116,-2.62283651 53.45803413,-2.622866935 53.45799594,-2.623083372 53.45771615,-2.623263025 53.45748553,-2.623323872 53.45742636,-2.623366332 53.45739199,-2.623374697 53.45739509,-2.623386609 53.45738604,-2.623406672 53.45735696,-2.62343621 53.45733052,-2.623796375 53.45744501,-2.623683458 53.45755208,-2.623669403 53.45756743,-2.623662634 53.4575716,-2.623641823 53.45759193,-2.62360475 53.4576347,-2.623459157 53.45782023,-2.62339657 53.4579132,-2.623318246 53.45801695,-2.623249487 53.45810402,-2.623250278 53.45810716,-2.623202591 53.4581626,-2.623177426 53.45818616,-2.623140607 53.4582242,-2.623086298 53.45827289,-2.623352711 53.4583098,-2.62351224 53.45833646,-2.623559385 53.45834709,-2.623557234 53.45835447,-2.623744039 53.45838891,-2.623749692 53.45837692,-2.62404345 53.45843335,-2.623964053 53.4585655,-2.623936879 53.45860922,-2.623777864 53.45880775,-2.623704488 53.45877302,-2.623586007 53.4588668,-2.623428045 53.45898489,-2.623392427 53.45896935,-2.623315856 53.45898098,-2.623260456 53.45901695,-2.623178741 53.45897945,-2.623012628 53.45890211,-2.622873781 53.45883776,-2.622860201 53.45882512,-2.622669979 53.45884327,-2.622462711 53.45879244,-2.622296467 53.45875313,-2.622243086 53.45873831,-2.622144806 53.45897721,-2.622129451 53.45901413,-2.62210084 53.45901068,-2.621998415 53.45901212,-2.621702577 53.45896648,-2.621630873 53.45895427,-2.621761457 53.45867044,-2.621773832 53.45864207,-2.621708193 53.45862849,-2.621675394 53.45860077,-2.621634112 53.45857906,-2.621603408 53.45862139,-2.621576931 53.45866197,-2.621463472 53.45863066,-2.621288244 53.45859563,-2.621034437 53.45850973,-2.620925258 53.45849229,-2.620693496 53.45844631,-2.62071919 53.45840305,-2.620578521 53.45836199,-2.62043331 53.45831602,-2.620281263 53.45826963,-2.620158671 53.45823343,-2.620051475 53.4582014,-2.619862364 53.4581445,-2.619797213 53.45812379,-2.619695782 53.45809107,-2.619697971 53.45808791,-2.61965184 53.45807512,-2.61952934 53.45803666,-2.619482399 53.45801939,-2.619478589 53.4580221,-2.619444783 53.45802003,-2.619037546 53.45789934,-2.618844722 53.45784416,-2.618649478 53.45780885,-2.618347425 53.45775335,-2.618064305 53.45765058,-2.617913786 53.45760643,-2.617765808 53.45757475,-2.617594405 53.45756408,-2.617441147 53.45751847,-2.617386038 53.45750303,-2.617341398 53.45749023,-2.617247642 53.45746421,-2.617204537 53.45745293,-2.617234831 53.45736003,-2.617100037 53.45731266,-2.617051706 53.45730212,-2.617030515 53.45730237,-2.616989734 53.45731498,-2.616808842 53.45726914,-2.616807391 53.45727184,-2.616768732 53.45726036,-2.616571667 53.4572011,-2.616226555 53.45709142,-2.616242319 53.45704292,-2.615998055 53.4569731,-2.615713004 53.45689055,-2.615673036 53.4569625,-2.615577441 53.45694427,-2.615544218 53.4569395,-2.615335942 53.45691092,-2.615314913 53.45690788,-2.615356756 53.45682598,-2.615323297 53.45679298,-2.615021719 53.45670438,-2.61488658 53.45666966,-2.614833859 53.45685644,-2.614721474 53.45721565)))",conservation_areas,CA01,High Street,http://www.sthelens.gov.uk/conservationareas
"MULTIPOLYGON (((-2.615693695 53.45513294,-2.615638282 53.4552374,-2.615624521 53.4552959,-2.615602756 53.45548819,-2.615646226 53.45553659,-2.615620767 53.45558805,-2.615584005 53.45558689,-2.615585458 53.45556244,-2.615340378 53.45556873,-2.615134386 53.45558076,-2.614891544 53.45560646,-2.614745215 53.45564119,-2.614563079 53.45564716,-2.614632412 53.45574384,-2.614614226 53.45573989,-2.614414042 53.45574676,-2.61432953 53.45573273,-2.614259651 53.45571137,-2.614031001 53.45571875,-2.613816432 53.45572093,-2.613797311 53.4558048,-2.613786203 53.45588037,-2.613737029 53.45610483,-2.613712936 53.45620784,-2.613858431 53.45622075,-2.613854831 53.45626347,-2.613807058 53.45677265,-2.614026112 53.45678869,-2.614014762 53.45684745,-2.61400705 53.45689746,-2.614005319 53.4569132,-2.614016168 53.45694488,-2.614006536 53.45699751,-2.613985602 53.45711222,-2.613988976 53.45717908,-2.614714128 53.45723142,-2.614758314 53.45723552,-2.614759 53.45726039,-2.614643891 53.45765489,-2.614628459 53.45769174,-2.614568345 53.45779434,-2.614404228 53.45809962,-2.614252704 53.45835937,-2.614105847 53.45858771,-2.613979951 53.45876589,-2.613895642 53.45886205,-2.613832286 53.45893851,-2.613774091 53.45898654,-2.613684274 53.45905585,-2.613554177 53.45914137,-2.613453442 53.45920562,-2.613304264 53.45927353,-2.613140443 53.45933883,-2.612916464 53.4594126,-2.612687748 53.45949463,-2.61254514 53.45955019,-2.612420812 53.45961372,-2.612326293 53.45967279,-2.612184398 53.45978039,-2.612107768 53.45985584,-2.611990993 53.45997027,-2.611909482 53.46005674,-2.611765612 53.46022471,-2.611367761 53.46073233,-2.611294286 53.46082844,-2.611211769 53.46102338,-2.611164357 53.46115468,-2.611137457 53.46130994,-2.611127902 53.46134677,-2.611086028 53.4615516,-2.610853091 53.46155947,-2.610723096 53.46157283,-2.610589232 53.46159068,-2.610479178 53.46159753,-2.610276788 53.46158815,-2.610140864 53.46156053,-2.610005141 53.46151933,-2.609908339 53.46149088,-2.60972505 53.4614182,-2.609535474 53.46136207,-2.609397841 53.46133823,-2.609173788 53.46130577,-2.609173619 53.46117221,-2.609172489 53.46109331,-2.609151557 53.46103993,-2.609109635 53.46098844,-2.608981227 53.46103812,-2.608841999 53.46109566,-2.608720504 53.46113975,-2.608626912 53.46117633,-2.60851321 53.46120733,-2.608287023 53.46120399,-2.608277117 53.46116073,-2.608278146 53.46113035,-2.608285182 53.46109266,-2.608279542 53.46107166,-2.608259701 53.4610077,-2.608256514 53.4609723,-2.608209285 53.46092617,-2.608180255 53.46088676,-2.60815844 53.46083582,-2.608150343 53.46080768,-2.608154024 53.46072708,-2.60817724 53.46067591,-2.608201137 53.46063021,-2.608224099 53.46056133,-2.60823646 53.46049889,-2.608254292 53.46043983,-2.608269539 53.46037908,-2.608292749 53.46032755,-2.608324075 53.4602919,-2.608354889 53.46025296,-2.608441126 53.46017228,-2.608496376 53.46011851,-2.608547241 53.46007145,-2.608604904 53.4600297,-2.608658143 53.45999198,-2.608713776 53.45996495,-2.608776015 53.45992986,-2.608856199 53.45989602,-2.608963289 53.45986338,-2.609025796 53.45984701,-2.6091415 53.45979691,-2.60914747 53.45977154,-2.609174613 53.45930835,-2.609325627 53.4592312,-2.609289176 53.45921094,-2.609155104 53.4591878,-2.609065248 53.45915943,-2.608993484 53.45913406,-2.608888375 53.45909307,-2.6087889 53.45904585,-2.6086594 53.45898364,-2.608562235 53.45893015,-2.608462308 53.45888284,-2.608375606 53.45883643,-2.608447168 53.45875097,-2.608512912 53.45867225,-2.608589166 53.45858081,-2.608663657 53.45849817,-2.608724515 53.4584266,-2.608800209 53.45840554,-2.608704167 53.45838697,-2.608749089 53.45830426,-2.608538871 53.45819424,-2.608379121 53.45811052,-2.608206591 53.45802016,-2.608087492 53.45795745,-2.60810468 53.4578339,-2.608138803 53.45764663,-2.608148842 53.457573,-2.608190658 53.45729549,-2.608220661 53.45716222,-2.608240406 53.45702504,-2.608275688 53.45679882,-2.608277129 53.45660212,-2.608280514 53.45648075,-2.608280237 53.45606108,-2.608274167 53.45588025,-2.608069153 53.45588392,-2.608068344 53.45587943,-2.607700845 53.4558822,-2.607348224 53.45588793,-2.606683684 53.45593635,-2.606209025 53.4559738,-2.605924726 53.45599457,-2.605781726 53.45599754,-2.605719132 53.45600267,-2.605651556 53.45601213,-2.605653254 53.45601796,-2.605524615 53.4560267,-2.605530952 53.45605318,-2.605289417 53.45606878,-2.605292064 53.45608898,-2.605261925 53.45609138,-2.605260275 53.45608016,-2.605211324 53.45607816,-2.60501912 53.45609315,-2.604960686 53.4561009,-2.604850765 53.45607126,-2.604937365 53.45598789,-2.60513136 53.45579302,-2.605230695 53.45568821,-2.605269918 53.45561044,-2.60541302 53.4555927,-2.605822718 53.45554524,-2.605821784 53.45554075,-2.606045288 53.45552344,-2.606055023 53.45552699,-2.606102401 53.45552316,-2.606652391 53.45549206,-2.606920385 53.4554862,-2.607322405 53.45547517,-2.608292093 53.45547114,-2.608836462 53.45546387,-2.609401179 53.45546413,-2.609907888 53.45546289,-2.609965206 53.45520848,-2.609731962 53.45496551,-2.60975573 53.45495325,-2.609837706 53.45489387,-2.609907296 53.45484133,-2.610131412 53.45466801,-2.610392767 53.45445946,-2.610494238 53.45437565,-2.610594356 53.45429129,-2.610785109 53.45433713,-2.610915438 53.45436872,-2.61119419 53.45437763,-2.611284613 53.45437986,-2.611275838 53.4544518,-2.611307698 53.45446556,-2.611328584 53.45445018,-2.61140753 53.4544561,-2.611531606 53.45448562,-2.611604037 53.45441094,-2.611776976 53.45436486,-2.611873479 53.45436302,-2.61196589 53.4544222,-2.612135294 53.45447705,-2.612283771 53.45452549,-2.612392216 53.45450579,-2.612543971 53.45435993,-2.612551907 53.45435333,-2.61256933 53.4543501,-2.612630873 53.45434673,-2.612614434 53.45421953,-2.612612363 53.45416984,-2.612792968 53.45416253,-2.612792736 53.45414644,-2.61285804 53.45414278,-2.612905046 53.45413382,-2.613011508 53.45411251,-2.613019546 53.45411642,-2.613050326 53.45409964,-2.613086267 53.45407527,-2.61310361 53.45406655,-2.613157146 53.45406142,-2.613190661 53.45380598,-2.613153828 53.4537685,-2.613163226 53.45376225,-2.613194172 53.45375706,-2.61322758 53.45375545,-2.613232291 53.45372711,-2.613281383 53.45354174,-2.613296233 53.45352454,-2.613446957 53.45336673,-2.613384795 53.45333757,-2.613378226 53.45334156,-2.613328409 53.45334343,-2.613311014 53.45319419,-2.613263696 53.4530955,-2.61325143 53.45299669,-2.613736168 53.45296376,-2.613768354 53.45297291,-2.613793732 53.45297844,-2.613811656 53.45298089,-2.613852442 53.45298518,-2.613926653 53.45298558,-2.613959884 53.45301354,-2.613984196 53.45302861,-2.614006329 53.45303883,-2.614038539 53.45304819,-2.614119869 53.45305299,-2.61425241 53.45304872,-2.614438271 53.45303968,-2.614556764 53.45303412,-2.614558951 53.45301362,-2.614604306 53.45299892,-2.614598119 53.45299177,-2.614606812 53.45297474,-2.614713361 53.45294107,-2.614760984 53.45292075,-2.614806441 53.45290324,-2.614876653 53.45286588,-2.61498895 53.45280114,-2.615105085 53.45281285,-2.615263167 53.45281473,-2.615547232 53.45281642,-2.615980912 53.45282181,-2.616436916 53.45283322,-2.616657209 53.45283899,-2.616918506 53.45284348,-2.617036051 53.45284108,-2.617227151 53.4528338,-2.617357647 53.45283411,-2.617516153 53.45283096,-2.617636749 53.45283348,-2.617817283 53.45282536,-2.617967629 53.45280751,-2.617965923 53.45284391,-2.617975162 53.45285599,-2.617987277 53.45286087,-2.618125619 53.45285431,-2.618154028 53.45304072,-2.618025369 53.45304722,-2.617765691 53.45306025,-2.617621377 53.4532799,-2.617597683 53.45330698,-2.617575733 53.45335157,-2.617507711 53.45333575,-2.617338818 53.45358158,-2.617111063 53.45396386,-2.616384057 53.45399592,-2.616199126 53.45400945,-2.615804074 53.45402901,-2.615056149 53.45406567,-2.614605501 53.45408731,-2.614617516 53.45429697,-2.614632995 53.454538,-2.614680504 53.4548528,-2.614688952 53.4549783,-2.614277034 53.45499615,-2.614236599 53.45500139,-2.614226505 53.45502194,-2.61423503 53.45504913,-2.614343732 53.45518286,-2.614427005 53.45518243,-2.61475632 53.4551695,-2.6150638 53.45515668,-2.615393139 53.45514546,-2.615693695 53.45513294)))",conservation_areas,CA02,Willow Park,http://www.sthelens.gov.uk/conservationareas
"MULTIPOLYGON (((-2.62632256 53.44024638,-2.626179946 53.44028038,-2.626064579 53.44031028,-2.625342483 53.44049972,-2.625332346 53.44048829,-2.625242526 53.44051408,-2.625164501 53.44044879,-2.62514297 53.44045879,-2.625115515 53.440414,-2.624830292 53.44047894,-2.624787948 53.44046928,-2.624684473 53.44049768,-2.624421901 53.44060419,-2.624372327 53.44056171,-2.624324474 53.44057954,-2.624287995 53.44054719,-2.624336049 53.44052877,-2.624264292 53.44051739,-2.624208516 53.44049738,-2.624145259 53.44047084,-2.624105818 53.44045089,-2.624076683 53.44041685,-2.624056465 53.44038062,-2.624043422 53.44034542,-2.624237657 53.44015261,-2.62412907 53.44011167,-2.624162657 53.44007438,-2.624206226 53.44001529,-2.624244071 53.43997014,-2.624208794 53.43992802,-2.624218523 53.43960251,-2.624224998 53.43949247,-2.624240371 53.43946588,-2.624260709 53.43927197,-2.62432196 53.43856154,-2.624345776 53.43850741,-2.624400817 53.43844077,-2.624459018 53.43836224,-2.624500114 53.43828699,-2.624561179 53.4382273,-2.624625325 53.43816612,-2.624689215 53.43809729,-2.624830676 53.43804434,-2.624958448 53.4382854,-2.625059754 53.43847343,-2.625231136 53.43877431,-2.625241278 53.43878966,-2.625436066 53.43908662,-2.6257444 53.439529,-2.625954493 53.43978965,-2.626047051 53.4398865,-2.626235397 53.44013624,-2.62632256 53.44024638)))",conservation_areas,CA04,Vulcan Village,http://www.sthelens.gov.uk/conservationareas
"MULTIPOLYGON (((-2.769570187 53.41676374,-2.769433248 53.41680596,-2.76943007 53.41684291,-2.769407472 53.41688304,-2.769358787 53.41697618,-2.769295529 53.41709359,-2.768345546 53.41693392,-2.767983592 53.41697444,-2.766924599 53.41715782,-2.766112952 53.41730582,-2.765215036 53.41747217,-2.765211118 53.41746815,-2.765072767 53.41749428,-2.765055795 53.41749565,-2.764960893 53.41731609,-2.764716166 53.41735971,-2.764267457 53.41744993,-2.76361614 53.41757997,-2.76361189 53.4175866,-2.763469929 53.41761822,-2.763494967 53.41767243,-2.763076766 53.41775553,-2.763040231 53.41768971,-2.763023852 53.41764362,-2.763144521 53.41762497,-2.763099549 53.4175522,-2.763148521 53.41752278,-2.763108846 53.41744791,-2.763066462 53.41725575,-2.763391905 53.41721021,-2.763355974 53.41711581,-2.763292184 53.41692442,-2.763551708 53.41689278,-2.763588213 53.41688999,-2.763740695 53.41687328,-2.764071532 53.41684596,-2.764431332 53.41681356,-2.764512455 53.41680612,-2.764517132 53.41681786,-2.764602983 53.4168112,-2.764667022 53.41680576,-2.764721504 53.4167978,-2.764747743 53.41679397,-2.764743338 53.41677133,-2.764730646 53.41672879,-2.764727966 53.41669234,-2.764707886 53.41658731,-2.764697034 53.41652548,-2.764141047 53.41657171,-2.764134931 53.41656276,-2.763912083 53.41655332,-2.763714838 53.41654649,-2.763461073 53.41653553,-2.763153699 53.41652357,-2.762872868 53.41651135,-2.762767628 53.41658526,-2.762688125 53.41664166,-2.76267162 53.41664131,-2.76259926 53.41654681,-2.762517981 53.41644065,-2.76243606 53.41634439,-2.762389112 53.41628583,-2.762321676 53.41621922,-2.762184227 53.41610229,-2.762294729 53.4160305,-2.762062625 53.41594725,-2.76231497 53.41574899,-2.762438678 53.4156518,-2.762259739 53.41558753,-2.762013174 53.41549897,-2.761848848 53.41543891,-2.761681465 53.41537438,-2.76153065 53.4153137,-2.761403317 53.41526194,-2.761265477 53.41520531,-2.761253148 53.41518876,-2.761187004 53.41517346,-2.761159367 53.41516106,-2.761010331 53.41509401,-2.761112546 53.41497723,-2.761167711 53.41491289,-2.761188909 53.41491905,-2.761196943 53.41491046,-2.761225588 53.41490983,-2.761299461 53.41483702,-2.761471403 53.41489999,-2.761658705 53.41496862,-2.761807807 53.41502374,-2.761874992 53.41504866,-2.761894654 53.41506362,-2.761943048 53.41509459,-2.761982358 53.41512047,-2.762240537 53.41517168,-2.762562186 53.41524017,-2.762694484 53.41527122,-2.76285415 53.41530624,-2.763024715 53.41501829,-2.763108729 53.41487849,-2.763415409 53.41494931,-2.763926041 53.41506925,-2.763863496 53.41518557,-2.763810967 53.41527936,-2.763770832 53.41534486,-2.763711505 53.41542244,-2.7637361 53.41542802,-2.763719705 53.4154525,-2.763853165 53.41548434,-2.764254624 53.41557954,-2.764469501 53.41562893,-2.764557782 53.41564724,-2.764670039 53.41569504,-2.764846703 53.41573031,-2.765007877 53.41575987,-2.765026068 53.41558439,-2.765402258 53.41566012,-2.765663296 53.4157071,-2.765931074 53.41575256,-2.766078587 53.41577875,-2.766328058 53.41582235,-2.766323762 53.41583181,-2.766441547 53.41585577,-2.766467466 53.41585949,-2.766300523 53.41617443,-2.766369824 53.41619076,-2.766624956 53.41624431,-2.766449984 53.41655241,-2.767008261 53.4166643,-2.767897026 53.41684505,-2.768315966 53.41692781,-2.769296426 53.41677224,-2.76960529 53.4167253,-2.769610278 53.41673742,-2.769570187 53.41676374)))",conservation_areas,CA05,Rainhill Area 1,http://www.sthelens.gov.uk/conservationareas
